     Lat[deg]     Lon[deg]   Disp_north    Disp_east    Disp_down    Stress_nn    Stress_ee    Stress_dd    Stress_ne    Stress_ed    Stress_dn       Tilt_n       Tilt_e     Rotation        Geoid      Gravity      CFS_Max      CFS_Mas  CFS_Mas_Opt    Sigma_Mas Rake_Mas_Opt      CFS_Opt  Sigma_Opt_1 Strike_Opt_1    Dip_Opt_1   Rake_Opt_1  Sigma_Opt_2 Strike_Opt_2    Dip_Opt_2   Rake_Opt_2
    32.820000   102.000000 -0.42770E-01  0.76832E-01 -0.14990E-01  0.22241E+05  0.27327E+05  0.20039E+03 -0.24018E+05 -0.26164E+04  0.24121E+04 -0.28584E-07 -0.60450E-07 -0.15895E-06  0.00000E+00 -0.46210E-07 -0.17124E+05 -0.17137E+05 -0.17123E+05  0.11211E+05  0.12010E+03 -0.17111E+05  0.11199E+05  0.22887E+03  0.32974E+02  0.12005E+03  0.75754E+04  0.35345E+03  0.29886E+02  0.56838E+02
    32.880000   102.000000 -0.41426E-01  0.73216E-01 -0.14273E-01  0.21745E+05  0.24748E+05  0.18209E+03 -0.22717E+05 -0.23723E+04  0.22783E+04 -0.31623E-07 -0.58770E-07 -0.15943E-06  0.00000E+00 -0.44000E-07 -0.15912E+05 -0.15924E+05 -0.15911E+05  0.10642E+05  0.12010E+03 -0.15899E+05  0.10631E+05  0.22888E+03  0.32975E+02  0.12005E+03  0.68049E+04  0.35345E+03  0.29885E+02  0.56836E+02
    32.940000   102.000000 -0.40072E-01  0.69737E-01 -0.13566E-01  0.21201E+05  0.22374E+05  0.16541E+03 -0.21449E+05 -0.21490E+04  0.21485E+04 -0.34078E-07 -0.57332E-07 -0.15917E-06  0.00000E+00 -0.41821E-07 -0.14768E+05 -0.14780E+05 -0.14767E+05  0.10086E+05  0.12010E+03 -0.14756E+05  0.10075E+05  0.22888E+03  0.32976E+02  0.12005E+03  0.61012E+04  0.35345E+03  0.29884E+02  0.56834E+02
    33.000000   102.000000 -0.38714E-01  0.66397E-01 -0.12872E-01  0.20618E+05  0.20191E+05  0.15022E+03 -0.20219E+05 -0.19449E+04  0.20233E+04 -0.36006E-07 -0.56090E-07 -0.15826E-06  0.00000E+00 -0.39682E-07 -0.13692E+05 -0.13703E+05 -0.13691E+05  0.95457E+04  0.12010E+03 -0.13680E+05  0.95351E+04  0.22888E+03  0.32978E+02  0.12005E+03  0.54597E+04  0.35345E+03  0.29883E+02  0.56832E+02
    30.000000   102.080000 -0.72922E-02  0.15980E-01  0.14994E-01  0.17385E+04 -0.11385E+05  0.58700E+02  0.74931E+04  0.25264E+03 -0.70551E+03 -0.12616E-07 -0.19436E-06  0.25387E-06  0.00000E+00  0.46223E-07  0.56686E+04  0.56681E+04  0.56685E+04 -0.26817E+04  0.12002E+03  0.56692E+04 -0.26808E+04  0.22903E+03  0.33009E+02  0.12003E+03 -0.24733E+04  0.35359E+03  0.29854E+02  0.56797E+02
    30.060000   102.080000 -0.68623E-02  0.18684E-01  0.14893E-01  0.26634E+04 -0.11053E+05  0.75687E+02  0.92307E+04  0.16064E+03 -0.91185E+03 -0.44358E-08 -0.21009E-06  0.28374E-06  0.00000E+00  0.45911E-07  0.59924E+04  0.59913E+04  0.59918E+04 -0.28945E+04  0.12002E+03  0.59936E+04 -0.28924E+04  0.22905E+03  0.33013E+02  0.12004E+03 -0.21825E+04  0.35359E+03  0.29856E+02  0.56784E+02
    30.120000   102.080000 -0.63591E-02  0.21807E-01  0.14684E-01  0.36451E+04 -0.10336E+05  0.97200E+02  0.11291E+05  0.22879E+02 -0.11561E+04  0.50583E-08 -0.22671E-06  0.31645E-06  0.00000E+00  0.45266E-07  0.62837E+04  0.62815E+04  0.62820E+04 -0.31412E+04  0.12002E+03  0.62860E+04 -0.31376E+04  0.22907E+03  0.33018E+02  0.12005E+03 -0.17331E+04  0.35359E+03  0.29858E+02  0.56769E+02
    30.180000   102.080000 -0.57892E-02  0.25408E-01  0.14349E-01  0.46447E+04 -0.91064E+04  0.12425E+03  0.13700E+05 -0.17429E+03 -0.14405E+04  0.15907E-07 -0.24416E-06  0.35196E-06  0.00000E+00  0.44235E-07  0.65139E+04  0.65097E+04  0.65103E+04 -0.34261E+04  0.12002E+03  0.65182E+04 -0.34204E+04  0.22910E+03  0.33024E+02  0.12006E+03 -0.10807E+04  0.35360E+03  0.29860E+02  0.56752E+02
    30.240000   102.080000 -0.51659E-02  0.29543E-01  0.13871E-01  0.56068E+04 -0.72168E+04  0.15795E+03  0.16469E+05 -0.44665E+03 -0.17652E+04  0.28111E-07 -0.26238E-06  0.39006E-06  0.00000E+00  0.42760E-07  0.66443E+04  0.66368E+04  0.66374E+04 -0.37512E+04  0.12002E+03  0.66518E+04 -0.37429E+04  0.22914E+03  0.33031E+02  0.12007E+03 -0.17418E+03  0.35361E+03  0.29862E+02  0.56732E+02
    30.300000   102.080000 -0.45122E-02  0.34270E-01  0.13231E-01  0.64587E+04 -0.44991E+04  0.19944E+03  0.19582E+05 -0.81160E+03 -0.21271E+04  0.41621E-07 -0.28127E-06  0.43037E-06  0.00000E+00  0.40787E-07  0.66245E+04  0.66119E+04  0.66124E+04 -0.41148E+04  0.12002E+03  0.66371E+04 -0.41038E+04  0.22918E+03  0.33039E+02  0.12009E+03  0.10414E+04  0.35362E+03  0.29864E+02  0.56710E+02
    30.360000   102.080000 -0.38619E-02  0.39638E-01  0.12413E-01  0.71122E+04 -0.77581E+03  0.24983E+03  0.22990E+05 -0.12869E+04 -0.25189E+04  0.56333E-07 -0.30070E-06  0.47226E-06  0.00000E+00  0.38266E-07  0.63924E+04  0.63721E+04  0.63723E+04 -0.45095E+04  0.12001E+03  0.64128E+04 -0.44962E+04  0.22923E+03  0.33047E+02  0.12010E+03  0.26214E+04  0.35364E+03  0.29866E+02  0.56686E+02
    30.420000   102.080000 -0.32611E-02  0.45685E-01  0.11405E-01  0.74707E+04  0.41256E+04  0.30996E+03  0.26598E+05 -0.18890E+04 -0.29278E+04  0.72092E-07 -0.32053E-06  0.51489E-06  0.00000E+00  0.35157E-07  0.58756E+04  0.58440E+04  0.58440E+04 -0.49197E+04  0.12001E+03  0.59072E+04 -0.49055E+04  0.22929E+03  0.33057E+02  0.12012E+03  0.46152E+04  0.35366E+03  0.29868E+02  0.56661E+02
    30.480000   102.080000 -0.27684E-02  0.52428E-01  0.10196E-01  0.74391E+04  0.10351E+05  0.38034E+03  0.30260E+05 -0.26304E+04 -0.33355E+04  0.88696E-07 -0.34056E-06  0.55713E-06  0.00000E+00  0.31433E-07  0.49950E+04  0.49477E+04  0.49477E+04 -0.53197E+04  0.11999E+03  0.50422E+04 -0.53074E+04  0.22935E+03  0.33067E+02  0.12013E+03  0.70589E+04  0.35369E+03  0.29868E+02  0.56636E+02
    30.540000   102.080000 -0.24527E-02  0.59856E-01  0.87865E-02  0.69398E+04  0.17991E+05  0.46084E+03  0.33777E+05 -0.35169E+04 -0.37183E+04  0.10591E-06 -0.36056E-06  0.59761E-06  0.00000E+00  0.27086E-07  0.36722E+04  0.36041E+04  0.36047E+04 -0.56725E+04  0.11998E+03  0.37401E+04 -0.56668E+04  0.22942E+03  0.33076E+02  0.12014E+03  0.99659E+04  0.35373E+03  0.29869E+02  0.56612E+02
    30.600000   102.080000 -0.23900E-02  0.67927E-01  0.71796E-02  0.59296E+04  0.27056E+05  0.55059E+03  0.36907E+05 -0.45449E+04 -0.40480E+04  0.12347E-06 -0.38021E-06  0.63479E-06  0.00000E+00  0.22133E-07  0.18389E+04  0.17448E+04  0.17470E+04 -0.59308E+04  0.11996E+03  0.19328E+04 -0.59384E+04  0.22950E+03  0.33086E+02  0.12015E+03  0.13319E+05  0.35377E+03  0.29868E+02  0.56590E+02
    30.660000   102.080000 -0.26572E-02  0.76555E-01  0.53890E-02  0.44159E+04  0.37451E+05  0.64787E+03  0.39384E+05 -0.56990E+04 -0.42953E+04  0.14111E-06 -0.39914E-06  0.66706E-06  0.00000E+00  0.16613E-07 -0.55146E+03 -0.67623E+03 -0.67101E+03 -0.60399E+04  0.11994E+03 -0.42681E+03 -0.60693E+04  0.22957E+03  0.33094E+02  0.12016E+03  0.17063E+05  0.35382E+03  0.29867E+02  0.56572E+02
    30.720000   102.080000 -0.33245E-02  0.85619E-01  0.34361E-02  0.24667E+04  0.48959E+05  0.75009E+03  0.40948E+05 -0.69515E+04 -0.44323E+04  0.15855E-06 -0.41686E-06  0.69285E-06  0.00000E+00  0.10592E-07 -0.35125E+04 -0.36712E+04 -0.36610E+04 -0.59437E+04  0.11991E+03 -0.33538E+04 -0.60039E+04  0.22963E+03  0.33100E+02  0.12016E+03  0.21105E+05  0.35387E+03  0.29865E+02  0.56559E+02
    30.780000   102.080000 -0.44474E-02  0.94955E-01  0.13499E-02  0.21093E+03  0.61251E+05  0.85393E+03  0.41379E+05 -0.82630E+04 -0.44369E+04  0.17551E-06 -0.43281E-06  0.71076E-06  0.00000E+00  0.41613E-08 -0.70165E+04 -0.72100E+04 -0.71928E+04 -0.55916E+04  0.11989E+03 -0.68228E+04 -0.56914E+04  0.22969E+03  0.33105E+02  0.12016E+03  0.25317E+05  0.35393E+03  0.29862E+02  0.56553E+02
    30.840000   102.080000 -0.60595E-02  0.10438E+00 -0.83460E-03 -0.21735E+04  0.73907E+05  0.95565E+03  0.40527E+05 -0.95861E+04 -0.42958E+04  0.19169E-06 -0.44639E-06  0.71974E-06  0.00000E+00 -0.25728E-08 -0.10991E+05 -0.11217E+05 -0.11191E+05 -0.49471E+04  0.11986E+03 -0.10764E+05 -0.50928E+04  0.22974E+03  0.33106E+02  0.12016E+03  0.29548E+05  0.35398E+03  0.29859E+02  0.56553E+02
    30.900000   102.080000 -0.81668E-02  0.11367E+00 -0.30785E-02 -0.44820E+04  0.86451E+05  0.10514E+04  0.38339E+05 -0.10870E+05 -0.40068E+04  0.20676E-06 -0.45697E-06  0.71918E-06  0.00000E+00 -0.94901E-08 -0.15323E+05 -0.15576E+05 -0.15540E+05 -0.39939E+04  0.11984E+03 -0.15068E+05 -0.41883E+04  0.22977E+03  0.33106E+02  0.12015E+03  0.33633E+05  0.35403E+03  0.29855E+02  0.56559E+02
    30.960000   102.080000 -0.10747E-01  0.12263E+00 -0.53413E-02 -0.65110E+04  0.98406E+05  0.11377E+04  0.34865E+05 -0.12063E+05 -0.35788E+04  0.22038E-06 -0.46402E-06  0.70892E-06  0.00000E+00 -0.16466E-07 -0.19867E+05 -0.20139E+05 -0.20093E+05 -0.27397E+04  0.11982E+03 -0.19593E+05 -0.29809E+04  0.22979E+03  0.33102E+02  0.12014E+03  0.37417E+05  0.35407E+03  0.29852E+02  0.56572E+02
    31.020000   102.080000 -0.13749E-01  0.13105E+00 -0.75834E-02 -0.80857E+04  0.10934E+06  0.12116E+04  0.30249E+05 -0.13124E+05 -0.30309E+04  0.23220E-06 -0.46709E-06  0.68932E-06  0.00000E+00 -0.23377E-07 -0.24462E+05 -0.24743E+05 -0.24689E+05 -0.12155E+04  0.11980E+03 -0.24180E+05 -0.14975E+04  0.22980E+03  0.33096E+02  0.12013E+03  0.40764E+05  0.35409E+03  0.29850E+02  0.56590E+02
    31.080000   102.080000 -0.17100E-01  0.13877E+00 -0.97676E-02 -0.90802E+04  0.11889E+06  0.12710E+04  0.24708E+05 -0.14017E+05 -0.23895E+04  0.24186E-06 -0.46594E-06  0.66114E-06  0.00000E+00 -0.30111E-07 -0.28948E+05 -0.29227E+05 -0.29167E+05  0.52782E+03  0.11979E+03 -0.28667E+05  0.21505E+03  0.22978E+03  0.33088E+02  0.12011E+03  0.43572E+05  0.35411E+03  0.29848E+02  0.56612E+02
    31.140000   102.080000 -0.20712E-01  0.14562E+00 -0.11861E-01 -0.94275E+04  0.12682E+06  0.13146E+04  0.18502E+05 -0.14722E+05 -0.16846E+04  0.24907E-06 -0.46053E-06  0.62545E-06  0.00000E+00 -0.36564E-07 -0.33178E+05 -0.33444E+05 -0.33382E+05  0.24267E+04  0.11979E+03 -0.32909E+05  0.20952E+04  0.22976E+03  0.33078E+02  0.12010E+03  0.45775E+05  0.35412E+03  0.29848E+02  0.56637E+02
    31.200000   102.080000 -0.24489E-01  0.15151E+00 -0.13836E-01 -0.91186E+04  0.13298E+06  0.13420E+04  0.11900E+05 -0.15228E+05 -0.94669E+03  0.25357E-06 -0.45103E-06  0.58357E-06  0.00000E+00 -0.42651E-07 -0.37030E+05 -0.37276E+05 -0.37214E+05  0.44122E+04  0.11979E+03 -0.36781E+05  0.40745E+04  0.22972E+03  0.33067E+02  0.12009E+03  0.47343E+05  0.35411E+03  0.29848E+02  0.56663E+02
    31.260000   102.080000 -0.28334E-01  0.15637E+00 -0.15668E-01 -0.81927E+04  0.13734E+06  0.13538E+04  0.51587E+04 -0.15537E+05 -0.20398E+03  0.25522E-06 -0.43777E-06  0.53689E-06  0.00000E+00 -0.48301E-07 -0.40414E+05 -0.40634E+05 -0.40575E+05  0.64165E+04  0.11979E+03 -0.40192E+05  0.60846E+04  0.22967E+03  0.33055E+02  0.12007E+03  0.48282E+05  0.35410E+03  0.29849E+02  0.56690E+02
    31.320000   102.080000 -0.32155E-01  0.16017E+00 -0.17342E-01 -0.67238E+04  0.13994E+06  0.13508E+04 -0.14976E+04 -0.15656E+05  0.51932E+03  0.25398E-06 -0.42125E-06  0.48679E-06  0.00000E+00 -0.53459E-07 -0.43271E+05 -0.43461E+05 -0.43408E+05  0.83788E+04  0.11980E+03 -0.43079E+05  0.80626E+04  0.22961E+03  0.33044E+02  0.12006E+03  0.48621E+05  0.35407E+03  0.29851E+02  0.56716E+02
    31.380000   102.080000 -0.35868E-01  0.16290E+00 -0.18842E-01 -0.48052E+04  0.14087E+06  0.13345E+04 -0.78848E+04 -0.15602E+05  0.12039E+04  0.24992E-06 -0.40206E-06  0.43460E-06  0.00000E+00 -0.58086E-07 -0.45571E+05 -0.45729E+05 -0.45685E+05  0.10248E+05  0.11982E+03 -0.45410E+05  0.99547E+04  0.22955E+03  0.33032E+02  0.12005E+03  0.48409E+05  0.35404E+03  0.29854E+02  0.56741E+02
    31.440000   102.080000 -0.39403E-01  0.16459E+00 -0.20163E-01 -0.25378E+04  0.14029E+06  0.13064E+04 -0.13861E+05 -0.15394E+05  0.18353E+04  0.24319E-06 -0.38081E-06  0.38150E-06  0.00000E+00 -0.62156E-07 -0.47308E+05 -0.47436E+05 -0.47400E+05  0.11982E+05  0.11984E+03 -0.47178E+05  0.11718E+05  0.22949E+03  0.33021E+02  0.12005E+03  0.47706E+05  0.35400E+03  0.29857E+02  0.56764E+02
    31.500000   102.080000 -0.42700E-01  0.16530E+00 -0.21298E-01 -0.21426E+02  0.13837E+06  0.12684E+04 -0.19321E+05 -0.15051E+05  0.24037E+04  0.23404E-06 -0.35816E-06  0.32855E-06  0.00000E+00 -0.65656E-07 -0.48496E+05 -0.48596E+05 -0.48568E+05  0.13552E+05  0.11986E+03 -0.48394E+05  0.13319E+05  0.22942E+03  0.33010E+02  0.12004E+03  0.46579E+05  0.35396E+03  0.29860E+02  0.56785E+02
    31.560000   102.080000 -0.45712E-01  0.16508E+00 -0.22248E-01  0.26508E+04  0.13528E+06  0.12222E+04 -0.24197E+05 -0.14596E+05  0.29030E+04  0.22275E-06 -0.33468E-06  0.27663E-06  0.00000E+00 -0.68583E-07 -0.49162E+05 -0.49238E+05 -0.49217E+05  0.14937E+05  0.11988E+03 -0.49084E+05  0.14735E+05  0.22936E+03  0.33000E+02  0.12004E+03  0.45095E+05  0.35391E+03  0.29864E+02  0.56803E+02
    31.620000   102.080000 -0.48406E-01  0.16400E+00 -0.23014E-01  0.53945E+04  0.13120E+06  0.11695E+04 -0.28444E+05 -0.14050E+05  0.33302E+04  0.20967E-06 -0.31094E-06  0.22647E-06  0.00000E+00 -0.70945E-07 -0.49343E+05 -0.49399E+05 -0.49385E+05  0.16124E+05  0.11990E+03 -0.49287E+05  0.15952E+05  0.22929E+03  0.32992E+02  0.12004E+03  0.43322E+05  0.35387E+03  0.29868E+02  0.56819E+02
    31.680000   102.080000 -0.50756E-01  0.16216E+00 -0.23602E-01  0.81350E+04  0.12632E+06  0.11120E+04 -0.32043E+05 -0.13432E+05  0.36849E+04  0.19516E-06 -0.28741E-06  0.17865E-06  0.00000E+00 -0.72758E-07 -0.49086E+05 -0.49124E+05 -0.49116E+05  0.17106E+05  0.11992E+03 -0.49047E+05  0.16963E+05  0.22923E+03  0.32984E+02  0.12003E+03  0.41323E+05  0.35382E+03  0.29872E+02  0.56832E+02
    31.740000   102.080000 -0.52750E-01  0.15965E+00 -0.24019E-01  0.10807E+05  0.12081E+06  0.10511E+04 -0.34996E+05 -0.12761E+05  0.39688E+04  0.17958E-06 -0.26451E-06  0.13363E-06  0.00000E+00 -0.74043E-07 -0.48438E+05 -0.48464E+05 -0.48460E+05  0.17885E+05  0.11995E+03 -0.48412E+05  0.17766E+05  0.22918E+03  0.32977E+02  0.12003E+03  0.39160E+05  0.35377E+03  0.29876E+02  0.56843E+02
    31.800000   102.080000 -0.54384E-01  0.15654E+00 -0.24274E-01  0.13356E+05  0.11483E+06  0.98833E+03 -0.37318E+05 -0.12055E+05  0.41849E+04  0.16327E-06 -0.24256E-06  0.91720E-07  0.00000E+00 -0.74830E-07 -0.47452E+05 -0.47469E+05 -0.47467E+05  0.18465E+05  0.11997E+03 -0.47435E+05  0.18368E+05  0.22913E+03  0.32972E+02  0.12004E+03  0.36887E+05  0.35373E+03  0.29879E+02  0.56852E+02
    31.860000   102.080000 -0.55660E-01  0.15293E+00 -0.24378E-01  0.15735E+05  0.10854E+06  0.92474E+03 -0.39040E+05 -0.11328E+05  0.43375E+04  0.14658E-06 -0.22182E-06  0.53133E-07  0.00000E+00 -0.75152E-07 -0.46180E+05 -0.46190E+05 -0.46190E+05  0.18854E+05  0.11999E+03 -0.46169E+05  0.18775E+05  0.22908E+03  0.32967E+02  0.12004E+03  0.34556E+05  0.35369E+03  0.29883E+02  0.56858E+02
    31.920000   102.080000 -0.56590E-01  0.14891E+00 -0.24343E-01  0.17909E+05  0.10206E+06  0.86140E+03 -0.40203E+05 -0.10594E+05  0.44320E+04  0.12982E-06 -0.20247E-06  0.17980E-07  0.00000E+00 -0.75044E-07 -0.44673E+05 -0.44680E+05 -0.44680E+05  0.19066E+05  0.12001E+03 -0.44666E+05  0.19002E+05  0.22904E+03  0.32964E+02  0.12004E+03  0.32209E+05  0.35365E+03  0.29886E+02  0.56863E+02
    31.980000   102.080000 -0.57190E-01  0.14455E+00 -0.24182E-01  0.19851E+05  0.95521E+05  0.79916E+03 -0.40856E+05 -0.98648E+04  0.44742E+04  0.11325E-06 -0.18464E-06 -0.13715E-07  0.00000E+00 -0.74545E-07 -0.42982E+05 -0.42988E+05 -0.42987E+05  0.19116E+05  0.12003E+03 -0.42977E+05  0.19063E+05  0.22900E+03  0.32961E+02  0.12004E+03  0.29884E+05  0.35361E+03  0.29888E+02  0.56865E+02
    32.040000   102.080000 -0.57481E-01  0.13994E+00 -0.23906E-01  0.21544E+05  0.89021E+05  0.73873E+03 -0.41055E+05 -0.91494E+04  0.44703E+04  0.97119E-07 -0.16838E-06 -0.41998E-07  0.00000E+00 -0.73696E-07 -0.41154E+05 -0.41159E+05 -0.41157E+05  0.19019E+05  0.12004E+03 -0.41148E+05  0.18976E+05  0.22897E+03  0.32959E+02  0.12004E+03  0.27612E+05  0.35358E+03  0.29891E+02  0.56867E+02
    32.100000   102.080000 -0.57487E-01  0.13515E+00 -0.23530E-01  0.22979E+05  0.82645E+05  0.68064E+03 -0.40858E+05 -0.84557E+04  0.44266E+04  0.81625E-07 -0.15370E-06 -0.66973E-07  0.00000E+00 -0.72536E-07 -0.39229E+05 -0.39235E+05 -0.39231E+05  0.18795E+05  0.12006E+03 -0.39223E+05  0.18758E+05  0.22894E+03  0.32958E+02  0.12005E+03  0.25417E+05  0.35355E+03  0.29892E+02  0.56867E+02
    32.160000   102.080000 -0.57233E-01  0.13023E+00 -0.23066E-01  0.24157E+05  0.76460E+05  0.62531E+03 -0.40323E+05 -0.77896E+04  0.43494E+04  0.66927E-07 -0.14057E-06 -0.88788E-07  0.00000E+00 -0.71105E-07 -0.37247E+05 -0.37254E+05 -0.37248E+05  0.18461E+05  0.12007E+03 -0.37239E+05  0.18429E+05  0.22892E+03  0.32958E+02  0.12005E+03  0.23317E+05  0.35352E+03  0.29894E+02  0.56866E+02
    32.220000   102.080000 -0.56747E-01  0.12525E+00 -0.22526E-01  0.25084E+05  0.70516E+05  0.57301E+03 -0.39507E+05 -0.71555E+04  0.42446E+04  0.53147E-07 -0.12893E-06 -0.10763E-06  0.00000E+00 -0.69440E-07 -0.35239E+05 -0.35248E+05 -0.35240E+05  0.18034E+05  0.12008E+03 -0.35230E+05  0.18007E+05  0.22890E+03  0.32958E+02  0.12005E+03  0.21326E+05  0.35350E+03  0.29895E+02  0.56865E+02
    32.280000   102.080000 -0.56058E-01  0.12024E+00 -0.21922E-01  0.25772E+05  0.64852E+05  0.52391E+03 -0.38464E+05 -0.65562E+04  0.41178E+04  0.40369E-07 -0.11869E-06 -0.12369E-06  0.00000E+00 -0.67580E-07 -0.33234E+05 -0.33245E+05 -0.33235E+05  0.17533E+05  0.12009E+03 -0.33223E+05  0.17508E+05  0.22889E+03  0.32958E+02  0.12005E+03  0.19451E+05  0.35349E+03  0.29895E+02  0.56863E+02
    32.340000   102.080000 -0.55190E-01  0.11526E+00 -0.21266E-01  0.26237E+05  0.59490E+05  0.47809E+03 -0.37242E+05 -0.59936E+04  0.39741E+04  0.28645E-07 -0.10973E-06 -0.13719E-06  0.00000E+00 -0.65557E-07 -0.31255E+05 -0.31267E+05 -0.31255E+05  0.16972E+05  0.12009E+03 -0.31243E+05  0.16949E+05  0.22888E+03  0.32959E+02  0.12006E+03  0.17696E+05  0.35347E+03  0.29896E+02  0.56860E+02
    32.400000   102.080000 -0.54171E-01  0.11033E+00 -0.20568E-01  0.26498E+05  0.54445E+05  0.43555E+03 -0.35887E+05 -0.54682E+04  0.38180E+04  0.17999E-07 -0.10195E-06 -0.14836E-06  0.00000E+00 -0.63404E-07 -0.29319E+05 -0.29333E+05 -0.29319E+05  0.16366E+05  0.12010E+03 -0.29306E+05  0.16345E+05  0.22887E+03  0.32960E+02  0.12006E+03  0.16064E+05  0.35346E+03  0.29896E+02  0.56857E+02
    32.460000   102.080000 -0.53025E-01  0.10548E+00 -0.19837E-01  0.26576E+05  0.49721E+05  0.39623E+03 -0.34435E+05 -0.49800E+04  0.36533E+04  0.84299E-08 -0.95224E-07 -0.15742E-06  0.00000E+00 -0.61150E-07 -0.27442E+05 -0.27456E+05 -0.27441E+05  0.15729E+05  0.12010E+03 -0.27427E+05  0.15709E+05  0.22886E+03  0.32962E+02  0.12006E+03  0.14551E+05  0.35345E+03  0.29895E+02  0.56854E+02
    32.520000   102.080000 -0.51774E-01  0.10073E+00 -0.19081E-01  0.26492E+05  0.45317E+05  0.36003E+03 -0.32920E+05 -0.45281E+04  0.34836E+04 -0.84378E-10 -0.89434E-07 -0.16457E-06  0.00000E+00 -0.58822E-07 -0.25633E+05 -0.25648E+05 -0.25632E+05  0.15070E+05  0.12011E+03 -0.25617E+05  0.15051E+05  0.22886E+03  0.32963E+02  0.12006E+03  0.13155E+05  0.35344E+03  0.29895E+02  0.56851E+02
    32.580000   102.080000 -0.50439E-01  0.96110E-01 -0.18310E-01  0.26267E+05  0.41226E+05  0.32680E+03 -0.31371E+05 -0.41115E+04  0.33116E+04 -0.75809E-08 -0.84466E-07 -0.17002E-06  0.00000E+00 -0.56443E-07 -0.23900E+05 -0.23915E+05 -0.23899E+05  0.14399E+05  0.12011E+03 -0.23884E+05  0.14381E+05  0.22886E+03  0.32965E+02  0.12006E+03  0.11871E+05  0.35344E+03  0.29894E+02  0.56848E+02
    32.640000   102.080000 -0.49038E-01  0.91624E-01 -0.17528E-01  0.25922E+05  0.37438E+05  0.29640E+03 -0.29809E+05 -0.37284E+04  0.31395E+04 -0.14109E-07 -0.80211E-07 -0.17397E-06  0.00000E+00 -0.54035E-07 -0.22248E+05 -0.22264E+05 -0.22247E+05  0.13725E+05  0.12011E+03 -0.22232E+05  0.13708E+05  0.22886E+03  0.32966E+02  0.12006E+03  0.10693E+05  0.35343E+03  0.29893E+02  0.56846E+02
    32.700000   102.080000 -0.47589E-01  0.87284E-01 -0.16744E-01  0.25475E+05  0.33939E+05  0.26865E+03 -0.28254E+05 -0.33771E+04  0.29694E+04 -0.19726E-07 -0.76568E-07 -0.17658E-06  0.00000E+00 -0.51617E-07 -0.20679E+05 -0.20695E+05 -0.20678E+05  0.13054E+05  0.12011E+03 -0.20664E+05  0.13038E+05  0.22886E+03  0.32968E+02  0.12006E+03  0.96149E+04  0.35343E+03  0.29892E+02  0.56843E+02
    32.760000   102.080000 -0.46105E-01  0.83097E-01 -0.15961E-01  0.24944E+05  0.30714E+05  0.24336E+03 -0.26721E+05 -0.30557E+04  0.28027E+04 -0.24497E-07 -0.73446E-07 -0.17804E-06  0.00000E+00 -0.49204E-07 -0.19196E+05 -0.19211E+05 -0.19195E+05  0.12392E+05  0.12011E+03 -0.19180E+05  0.12377E+05  0.22886E+03  0.32970E+02  0.12006E+03  0.86304E+04  0.35343E+03  0.29891E+02  0.56840E+02
    32.820000   102.080000 -0.44599E-01  0.79067E-01 -0.15185E-01  0.24344E+05  0.27749E+05  0.22037E+03 -0.25220E+05 -0.27622E+04  0.26406E+04 -0.28486E-07 -0.70763E-07 -0.17849E-06  0.00000E+00 -0.46811E-07 -0.17797E+05 -0.17812E+05 -0.17795E+05  0.11743E+05  0.12011E+03 -0.17781E+05  0.11728E+05  0.22886E+03  0.32971E+02  0.12006E+03  0.77328E+04  0.35343E+03  0.29890E+02  0.56838E+02
    32.880000   102.080000 -0.43083E-01  0.75198E-01 -0.14419E-01  0.23691E+05  0.25027E+05  0.19948E+03 -0.23761E+05 -0.24945E+04  0.24838E+04 -0.31762E-07 -0.68445E-07 -0.17806E-06  0.00000E+00 -0.44450E-07 -0.16481E+05 -0.16495E+05 -0.16479E+05  0.11110E+05  0.12011E+03 -0.16466E+05  0.11096E+05  0.22887E+03  0.32973E+02  0.12006E+03  0.69159E+04  0.35343E+03  0.29889E+02  0.56836E+02
    32.940000   102.080000 -0.41566E-01  0.71489E-01 -0.13667E-01  0.22995E+05  0.22531E+05  0.18053E+03 -0.22350E+05 -0.22509E+04  0.23330E+04 -0.34391E-07 -0.66429E-07 -0.17688E-06  0.00000E+00 -0.42131E-07 -0.15246E+05 -0.15260E+05 -0.15244E+05  0.10497E+05  0.12011E+03 -0.15232E+05  0.10483E+05  0.22887E+03  0.32975E+02  0.12006E+03  0.61733E+04  0.35344E+03  0.29887E+02  0.56834E+02
    33.000000   102.080000 -0.40057E-01  0.67940E-01 -0.12931E-01  0.22270E+05  0.20247E+05  0.16336E+03 -0.20992E+05 -0.20294E+04  0.21887E+04 -0.36437E-07 -0.64660E-07 -0.17506E-06  0.00000E+00 -0.39863E-07 -0.14089E+05 -0.14102E+05 -0.14088E+05  0.99037E+04  0.12010E+03 -0.14076E+05  0.98910E+04  0.22887E+03  0.32976E+02  0.12006E+03  0.54993E+04  0.35344E+03  0.29886E+02  0.56832E+02
    30.000000   102.160000 -0.83607E-02  0.14624E-01  0.16623E-01  0.91379E+03 -0.13499E+05  0.56396E+02  0.68513E+04  0.39414E+03 -0.63082E+03 -0.26786E-07 -0.20658E-06  0.26069E-06  0.00000E+00  0.51245E-07  0.62442E+04  0.62439E+04  0.62442E+04 -0.28708E+04  0.12002E+03  0.62444E+04 -0.28706E+04  0.22901E+03  0.33006E+02  0.12002E+03 -0.31586E+04  0.35359E+03  0.29853E+02  0.56805E+02
